cid	atc	pert_iname	canonical_smiles	canonical_smiles_stereo	pert_id	inst_id	cell_id	det_plate	det_well	pert_mfc_id	pert_dose	pert_dose_unit	pert_type	pert_time	pert_time_unit	cell_type	base_cell_id	precursor_cell_id	modification	sample_type	primary_site	subtype	original_growth_pattern	provider_catalog_id	original_source_vendor	donor_age	donor_sex	donor_ethnicity
5533	N06AX05	trazodone	C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl	O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12	BRD-K70778732	REP.A022_PC3_24H_X2_B23:G07	PC3	REP.A022_PC3_24H_X2_B23	G07	BRD-K70778732-003-26-7	10.0	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
5533	N06AX05	trazodone	C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl	O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12	BRD-K70778732	REP.A022_PC3_24H_X2_B23:G08	PC3	REP.A022_PC3_24H_X2_B23	G08	BRD-K70778732-003-26-7	3.33333	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
5533	N06AX05	trazodone	C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl	O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12	BRD-K70778732	REP.A022_PC3_24H_X2_B23:G09	PC3	REP.A022_PC3_24H_X2_B23	G09	BRD-K70778732-003-26-7	1.11111	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
5533	N06AX05	trazodone	C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl	O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12	BRD-K70778732	REP.A022_PC3_24H_X2_B23:G10	PC3	REP.A022_PC3_24H_X2_B23	G10	BRD-K70778732-003-26-7	0.37037	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
5533	N06AX05	trazodone	C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl	O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12	BRD-K70778732	REP.A022_PC3_24H_X2_B23:G11	PC3	REP.A022_PC3_24H_X2_B23	G11	BRD-K70778732-003-26-7	0.123457	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
5533	N06AX05	trazodone	C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl	O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12	BRD-K70778732	REP.A022_PC3_24H_X2_B23:G12	PC3	REP.A022_PC3_24H_X2_B23	G12	BRD-K70778732-003-26-7	0.0411523	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
5533	N06AX05	trazodone	C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl	O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12	BRD-K70778732	REP.A022_PC3_24H_X3_B23:G07	PC3	REP.A022_PC3_24H_X3_B23	G07	BRD-K70778732-003-26-7	10.0	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
5533	N06AX05	trazodone	C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl	O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12	BRD-K70778732	REP.A022_PC3_24H_X3_B23:G08	PC3	REP.A022_PC3_24H_X3_B23	G08	BRD-K70778732-003-26-7	3.33333	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
5533	N06AX05	trazodone	C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl	O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12	BRD-K70778732	REP.A022_PC3_24H_X3_B23:G09	PC3	REP.A022_PC3_24H_X3_B23	G09	BRD-K70778732-003-26-7	1.11111	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
5533	N06AX05	trazodone	C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl	O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12	BRD-K70778732	REP.A022_PC3_24H_X3_B23:G10	PC3	REP.A022_PC3_24H_X3_B23	G10	BRD-K70778732-003-26-7	0.37037	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
5533	N06AX05	trazodone	C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl	O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12	BRD-K70778732	REP.A022_PC3_24H_X3_B23:G11	PC3	REP.A022_PC3_24H_X3_B23	G11	BRD-K70778732-003-26-7	0.123457	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
5533	N06AX05	trazodone	C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl	O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12	BRD-K70778732	REP.A022_PC3_24H_X3_B23:G12	PC3	REP.A022_PC3_24H_X3_B23	G12	BRD-K70778732-003-26-7	0.0411523	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4449	N06AX06	nefazodone	CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl	CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1	BRD-K90789829	REP.A008_PC3_24H_X1_B24:P19	PC3	REP.A008_PC3_24H_X1_B24	P19	BRD-K90789829-001-07-8	10.0	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4449	N06AX06	nefazodone	CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl	CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1	BRD-K90789829	REP.A008_PC3_24H_X1_B24:P20	PC3	REP.A008_PC3_24H_X1_B24	P20	BRD-K90789829-001-07-8	3.33333	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4449	N06AX06	nefazodone	CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl	CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1	BRD-K90789829	REP.A008_PC3_24H_X1_B24:P21	PC3	REP.A008_PC3_24H_X1_B24	P21	BRD-K90789829-001-07-8	1.11111	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4449	N06AX06	nefazodone	CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl	CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1	BRD-K90789829	REP.A008_PC3_24H_X1_B24:P22	PC3	REP.A008_PC3_24H_X1_B24	P22	BRD-K90789829-001-07-8	0.37037	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4449	N06AX06	nefazodone	CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl	CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1	BRD-K90789829	REP.A008_PC3_24H_X1_B24:P23	PC3	REP.A008_PC3_24H_X1_B24	P23	BRD-K90789829-001-07-8	0.123457	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4449	N06AX06	nefazodone	CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl	CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1	BRD-K90789829	REP.A008_PC3_24H_X1_B24:P24	PC3	REP.A008_PC3_24H_X1_B24	P24	BRD-K90789829-001-07-8	0.0411523	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4449	N06AX06	nefazodone	CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl	CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1	BRD-K90789829	REP.A008_PC3_24H_X2_B24:P21	PC3	REP.A008_PC3_24H_X2_B24	P21	BRD-K90789829-001-07-8	1.11111	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4449	N06AX06	nefazodone	CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl	CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1	BRD-K90789829	REP.A008_PC3_24H_X2_B24:P22	PC3	REP.A008_PC3_24H_X2_B24	P22	BRD-K90789829-001-07-8	0.37037	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4449	N06AX06	nefazodone	CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl	CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1	BRD-K90789829	REP.A008_PC3_24H_X2_B24:P24	PC3	REP.A008_PC3_24H_X2_B24	P24	BRD-K90789829-001-07-8	0.0411523	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4449	N06AX06	nefazodone	CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl	CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1	BRD-K90789829	REP.A008_PC3_24H_X3_B24:P19	PC3	REP.A008_PC3_24H_X3_B24	P19	BRD-K90789829-001-07-8	10.0	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4449	N06AX06	nefazodone	CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl	CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1	BRD-K90789829	REP.A008_PC3_24H_X3_B24:P20	PC3	REP.A008_PC3_24H_X3_B24	P20	BRD-K90789829-001-07-8	3.33333	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4449	N06AX06	nefazodone	CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl	CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1	BRD-K90789829	REP.A008_PC3_24H_X3_B24:P21	PC3	REP.A008_PC3_24H_X3_B24	P21	BRD-K90789829-001-07-8	1.11111	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4449	N06AX06	nefazodone	CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl	CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1	BRD-K90789829	REP.A008_PC3_24H_X3_B24:P22	PC3	REP.A008_PC3_24H_X3_B24	P22	BRD-K90789829-001-07-8	0.37037	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4449	N06AX06	nefazodone	CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl	CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1	BRD-K90789829	REP.A008_PC3_24H_X3_B24:P23	PC3	REP.A008_PC3_24H_X3_B24	P23	BRD-K90789829-001-07-8	0.123457	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4449	N06AX06	nefazodone	CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl	CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1	BRD-K90789829	REP.A008_PC3_24H_X3_B24:P24	PC3	REP.A008_PC3_24H_X3_B24	P24	BRD-K90789829-001-07-8	0.0411523	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4199	N06AX07	minaprine	CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3	Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1	BRD-K02867583	REP.A012_PC3_24H_X1_B22:K19	PC3	REP.A012_PC3_24H_X1_B22	K19	BRD-K02867583-300-08-9	10.0	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4199	N06AX07	minaprine	CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3	Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1	BRD-K02867583	REP.A012_PC3_24H_X1_B22:K20	PC3	REP.A012_PC3_24H_X1_B22	K20	BRD-K02867583-300-08-9	3.33333	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4199	N06AX07	minaprine	CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3	Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1	BRD-K02867583	REP.A012_PC3_24H_X1_B22:K21	PC3	REP.A012_PC3_24H_X1_B22	K21	BRD-K02867583-300-08-9	1.11111	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4199	N06AX07	minaprine	CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3	Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1	BRD-K02867583	REP.A012_PC3_24H_X1_B22:K22	PC3	REP.A012_PC3_24H_X1_B22	K22	BRD-K02867583-300-08-9	0.37037	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4199	N06AX07	minaprine	CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3	Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1	BRD-K02867583	REP.A012_PC3_24H_X1_B22:K23	PC3	REP.A012_PC3_24H_X1_B22	K23	BRD-K02867583-300-08-9	0.123457	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4199	N06AX07	minaprine	CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3	Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1	BRD-K02867583	REP.A012_PC3_24H_X1_B22:K24	PC3	REP.A012_PC3_24H_X1_B22	K24	BRD-K02867583-300-08-9	0.0411523	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4199	N06AX07	minaprine	CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3	Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1	BRD-K02867583	REP.A012_PC3_24H_X2_B22:K19	PC3	REP.A012_PC3_24H_X2_B22	K19	BRD-K02867583-300-08-9	10.0	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4199	N06AX07	minaprine	CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3	Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1	BRD-K02867583	REP.A012_PC3_24H_X2_B22:K20	PC3	REP.A012_PC3_24H_X2_B22	K20	BRD-K02867583-300-08-9	3.33333	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4199	N06AX07	minaprine	CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3	Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1	BRD-K02867583	REP.A012_PC3_24H_X2_B22:K21	PC3	REP.A012_PC3_24H_X2_B22	K21	BRD-K02867583-300-08-9	1.11111	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4199	N06AX07	minaprine	CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3	Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1	BRD-K02867583	REP.A012_PC3_24H_X2_B22:K22	PC3	REP.A012_PC3_24H_X2_B22	K22	BRD-K02867583-300-08-9	0.37037	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4199	N06AX07	minaprine	CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3	Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1	BRD-K02867583	REP.A012_PC3_24H_X2_B22:K23	PC3	REP.A012_PC3_24H_X2_B22	K23	BRD-K02867583-300-08-9	0.123457	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4199	N06AX07	minaprine	CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3	Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1	BRD-K02867583	REP.A012_PC3_24H_X2_B22:K24	PC3	REP.A012_PC3_24H_X2_B22	K24	BRD-K02867583-300-08-9	0.0411523	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4199	N06AX07	minaprine	CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3	Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1	BRD-K02867583	REP.A012_PC3_24H_X3_B24:K19	PC3	REP.A012_PC3_24H_X3_B24	K19	BRD-K02867583-300-08-9	10.0	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4199	N06AX07	minaprine	CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3	Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1	BRD-K02867583	REP.A012_PC3_24H_X3_B24:K20	PC3	REP.A012_PC3_24H_X3_B24	K20	BRD-K02867583-300-08-9	3.33333	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4199	N06AX07	minaprine	CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3	Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1	BRD-K02867583	REP.A012_PC3_24H_X3_B24:K21	PC3	REP.A012_PC3_24H_X3_B24	K21	BRD-K02867583-300-08-9	1.11111	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4199	N06AX07	minaprine	CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3	Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1	BRD-K02867583	REP.A012_PC3_24H_X3_B24:K22	PC3	REP.A012_PC3_24H_X3_B24	K22	BRD-K02867583-300-08-9	0.37037	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4199	N06AX07	minaprine	CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3	Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1	BRD-K02867583	REP.A012_PC3_24H_X3_B24:K23	PC3	REP.A012_PC3_24H_X3_B24	K23	BRD-K02867583-300-08-9	0.123457	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
4199	N06AX07	minaprine	CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3	Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1	BRD-K02867583	REP.A012_PC3_24H_X3_B24:K24	PC3	REP.A012_PC3_24H_X3_B24	K24	BRD-K02867583-300-08-9	0.0411523	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
2377	N06AX08	bifemelane	CNCCCCOC1=CC=CC=C1CC2=CC=CC=C2	CNCCCCOc1ccccc1Cc1ccccc1	BRD-K18779551	REP.A004_PC3_24H_X1_B22:A13	PC3	REP.A004_PC3_24H_X1_B22	A13	BRD-K18779551-003-07-8	10.0	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
2377	N06AX08	bifemelane	CNCCCCOC1=CC=CC=C1CC2=CC=CC=C2	CNCCCCOc1ccccc1Cc1ccccc1	BRD-K18779551	REP.A004_PC3_24H_X1_B22:A14	PC3	REP.A004_PC3_24H_X1_B22	A14	BRD-K18779551-003-07-8	3.33333	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
2377	N06AX08	bifemelane	CNCCCCOC1=CC=CC=C1CC2=CC=CC=C2	CNCCCCOc1ccccc1Cc1ccccc1	BRD-K18779551	REP.A004_PC3_24H_X1_B22:A15	PC3	REP.A004_PC3_24H_X1_B22	A15	BRD-K18779551-003-07-8	1.11111	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
2377	N06AX08	bifemelane	CNCCCCOC1=CC=CC=C1CC2=CC=CC=C2	CNCCCCOc1ccccc1Cc1ccccc1	BRD-K18779551	REP.A004_PC3_24H_X1_B22:A16	PC3	REP.A004_PC3_24H_X1_B22	A16	BRD-K18779551-003-07-8	0.37037	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
2377	N06AX08	bifemelane	CNCCCCOC1=CC=CC=C1CC2=CC=CC=C2	CNCCCCOc1ccccc1Cc1ccccc1	BRD-K18779551	REP.A004_PC3_24H_X1_B22:A17	PC3	REP.A004_PC3_24H_X1_B22	A17	BRD-K18779551-003-07-8	0.123457	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
2377	N06AX08	bifemelane	CNCCCCOC1=CC=CC=C1CC2=CC=CC=C2	CNCCCCOc1ccccc1Cc1ccccc1	BRD-K18779551	REP.A004_PC3_24H_X1_B22:A18	PC3	REP.A004_PC3_24H_X1_B22	A18	BRD-K18779551-003-07-8	0.0411523	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
2377	N06AX08	bifemelane	CNCCCCOC1=CC=CC=C1CC2=CC=CC=C2	CNCCCCOc1ccccc1Cc1ccccc1	BRD-K18779551	REP.A004_PC3_24H_X2_B22:A13	PC3	REP.A004_PC3_24H_X2_B22	A13	BRD-K18779551-003-07-8	10.0	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
2377	N06AX08	bifemelane	CNCCCCOC1=CC=CC=C1CC2=CC=CC=C2	CNCCCCOc1ccccc1Cc1ccccc1	BRD-K18779551	REP.A004_PC3_24H_X2_B22:A14	PC3	REP.A004_PC3_24H_X2_B22	A14	BRD-K18779551-003-07-8	3.33333	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
2377	N06AX08	bifemelane	CNCCCCOC1=CC=CC=C1CC2=CC=CC=C2	CNCCCCOc1ccccc1Cc1ccccc1	BRD-K18779551	REP.A004_PC3_24H_X2_B22:A15	PC3	REP.A004_PC3_24H_X2_B22	A15	BRD-K18779551-003-07-8	1.11111	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
2377	N06AX08	bifemelane	CNCCCCOC1=CC=CC=C1CC2=CC=CC=C2	CNCCCCOc1ccccc1Cc1ccccc1	BRD-K18779551	REP.A004_PC3_24H_X2_B22:A16	PC3	REP.A004_PC3_24H_X2_B22	A16	BRD-K18779551-003-07-8	0.37037	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
2377	N06AX08	bifemelane	CNCCCCOC1=CC=CC=C1CC2=CC=CC=C2	CNCCCCOc1ccccc1Cc1ccccc1	BRD-K18779551	REP.A004_PC3_24H_X2_B22:A17	PC3	REP.A004_PC3_24H_X2_B22	A17	BRD-K18779551-003-07-8	0.123457	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
