cid	atc	pert_iname	pert_id	pert_count	cell_id_count	inst_id	rna_plate	rna_well	pert_type	pert_dose	pert_dose_unit	pert_time	pert_time_unit	cell_id	cell_type	base_cell_id	precursor_cell_id	modification	sample_type	primary_site	subtype	original_growth_pattern	provider_catalog_id	original_source_vendor	donor_age	donor_sex	donor_ethnicity
CID100004691	N06AB05	paroxetine	BRD-K37991163	3	13	CPC011_VCAP_24H_X1_B5_DUO52HI53LO:I21	CPC011_VCAP_24H_X1	I21	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100004691	N06AB05	paroxetine	BRD-K37991163	3	13	CPC011_VCAP_24H_X3_B5_DUO52HI53LO:I21	CPC011_VCAP_24H_X3	I21	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100004691	N06AB05	paroxetine	BRD-K37991163	3	13	CPC011_VCAP_24H_X4_B5_DUO52HI53LO:I21	CPC011_VCAP_24H_X4	I21	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100004691	N06AB05	paroxetine	BRD-K37991163	3	13	CPC011_VCAP_24H_X5_B5_DUO52HI53LO:I21	CPC011_VCAP_24H_X5	I21	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100004691	N06AB05	paroxetine	BRD-K37991163	3	13	CPC011_VCAP_6H_X1_B5_DUO52HI53LO:I21	CPC011_VCAP_6H_X1	I21	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100004691	N06AB05	paroxetine	BRD-K37991163	3	13	CPC011_VCAP_6H_X2_F2B4_DUO52HI53LO:I21	CPC011_VCAP_6H_X2	I21	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100004691	N06AB05	paroxetine	BRD-K37991163	3	13	CPC011_VCAP_6H_X3_B5_DUO52HI53LO:I21	CPC011_VCAP_6H_X3	I21	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100004691	N06AB05	paroxetine	BRD-K37991163	3	13	CPC011_VCAP_6H_X4_F1B5_DUO52HI53LO:I21	CPC011_VCAP_6H_X4	I21	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100004691	N06AB05	paroxetine	BRD-K37991163	3	13	CPC011_VCAP_6H_X5_F1B5_DUO52HI53LO:I21	CPC011_VCAP_6H_X5	I21	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100004976	N06AA11	protriptyline	BRD-K42098891	1	13	CPC004_VCAP_24H_X2_B5_DUO52HI53LO:J02	CPC004_VCAP_24H_X2	J02	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100004976	N06AA11	protriptyline	BRD-K42098891	1	13	CPC004_VCAP_24H_X5_B5_DUO52HI53LO:J02	CPC004_VCAP_24H_X5	J02	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100004976	N06AA11	protriptyline	BRD-K42098891	1	13	CPC004_VCAP_6H_X1_B5_DUO52HI53LO:J02	CPC004_VCAP_6H_X1	J02	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100004976	N06AA11	protriptyline	BRD-K42098891	1	13	CPC004_VCAP_6H_X5_B5_DUO52HI53LO:J02	CPC004_VCAP_6H_X5	J02	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100004976	N06AA11	protriptyline	BRD-K42098891	1	13	CPC004_VCAP_24H_X1_F1B5_DUO52HI53LO:J02	CPC004_VCAP_24H_X1	J02	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100004976	N06AA11	protriptyline	BRD-K42098891	1	13	CPC004_VCAP_24H_X3_F1B5_DUO52HI53LO:J02	CPC004_VCAP_24H_X3	J02	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100004976	N06AA11	protriptyline	BRD-K42098891	1	13	CPC004_VCAP_24H_X4.A2_F1B5_DUO52HI53LO:J02	CPC004_VCAP_24H_X4.A2	J02	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100004976	N06AA11	protriptyline	BRD-K42098891	1	13	CPC004_VCAP_24H_X4_F1B5_DUO52HI53LO:J02	CPC004_VCAP_24H_X4	J02	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100004976	N06AA11	protriptyline	BRD-K42098891	1	13	CPC004_VCAP_6H_X2_F1B5_DUO52HI53LO:J02	CPC004_VCAP_6H_X2	J02	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100004976	N06AA11	protriptyline	BRD-K42098891	1	13	CPC004_VCAP_6H_X3_F1B5_DUO52HI53LO:J02	CPC004_VCAP_6H_X3	J02	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005203	N06AB06	sertraline	BRD-K82036761	2	13	CPC004_VCAP_24H_X2_B5_DUO52HI53LO:H13	CPC004_VCAP_24H_X2	H13	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005203	N06AB06	sertraline	BRD-K82036761	2	13	CPC004_VCAP_24H_X5_B5_DUO52HI53LO:H13	CPC004_VCAP_24H_X5	H13	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005203	N06AB06	sertraline	BRD-K82036761	2	13	CPC004_VCAP_6H_X1_B5_DUO52HI53LO:H13	CPC004_VCAP_6H_X1	H13	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005203	N06AB06	sertraline	BRD-K82036761	2	13	CPC004_VCAP_6H_X2_F1B5_DUO52HI53LO:H13	CPC004_VCAP_6H_X2	H13	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005203	N06AB06	sertraline	BRD-K82036761	2	13	CPC004_VCAP_6H_X3_F1B5_DUO52HI53LO:H13	CPC004_VCAP_6H_X3	H13	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005203	N06AB06	sertraline	BRD-K82036761	2	13	CPC004_VCAP_6H_X5_B5_DUO52HI53LO:H13	CPC004_VCAP_6H_X5	H13	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005203	N06AB06	sertraline	BRD-K82036761	2	13	CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:L11	CPC011_VCAP_24H_X2	L11	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005203	N06AB06	sertraline	BRD-K82036761	2	13	CPC004_VCAP_24H_X1_F1B5_DUO52HI53LO:H13	CPC004_VCAP_24H_X1	H13	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005203	N06AB06	sertraline	BRD-K82036761	2	13	CPC004_VCAP_24H_X3_F1B5_DUO52HI53LO:H13	CPC004_VCAP_24H_X3	H13	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005203	N06AB06	sertraline	BRD-K82036761	2	13	CPC004_VCAP_24H_X4.A2_F1B5_DUO52HI53LO:H13	CPC004_VCAP_24H_X4.A2	H13	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005203	N06AB06	sertraline	BRD-K82036761	2	13	CPC004_VCAP_24H_X4_F1B5_DUO52HI53LO:H13	CPC004_VCAP_24H_X4	H13	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005203	N06AB06	sertraline	BRD-K82036761	2	13	CPC011_VCAP_24H_X1_B5_DUO52HI53LO:L11	CPC011_VCAP_24H_X1	L11	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005203	N06AB06	sertraline	BRD-K82036761	2	13	CPC011_VCAP_24H_X3_B5_DUO52HI53LO:L11	CPC011_VCAP_24H_X3	L11	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005203	N06AB06	sertraline	BRD-K82036761	2	13	CPC011_VCAP_24H_X4_B5_DUO52HI53LO:L11	CPC011_VCAP_24H_X4	L11	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005203	N06AB06	sertraline	BRD-K82036761	2	13	CPC011_VCAP_24H_X5_B5_DUO52HI53LO:L11	CPC011_VCAP_24H_X5	L11	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005203	N06AB06	sertraline	BRD-K82036761	2	13	CPC011_VCAP_6H_X1_B5_DUO52HI53LO:L11	CPC011_VCAP_6H_X1	L11	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005203	N06AB06	sertraline	BRD-K82036761	2	13	CPC011_VCAP_6H_X2_F2B4_DUO52HI53LO:L11	CPC011_VCAP_6H_X2	L11	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005203	N06AB06	sertraline	BRD-K82036761	2	13	CPC011_VCAP_6H_X3_B5_DUO52HI53LO:L11	CPC011_VCAP_6H_X3	L11	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005203	N06AB06	sertraline	BRD-K82036761	2	13	CPC011_VCAP_6H_X4_F1B5_DUO52HI53LO:L11	CPC011_VCAP_6H_X4	L11	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005203	N06AB06	sertraline	BRD-K82036761	2	13	CPC011_VCAP_6H_X5_F1B5_DUO52HI53LO:L11	CPC011_VCAP_6H_X5	L11	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005530	N06AF04	tranylcypromine	BRD-A43974575	3	8	CPC005_VCAP_24H_X1_B3_DUO52HI53LO:E19	CPC005_VCAP_24H_X1	E19	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005530	N06AF04	tranylcypromine	BRD-A43974575	3	8	CPC005_VCAP_24H_X2_B3_DUO52HI53LO:E19	CPC005_VCAP_24H_X2	E19	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005530	N06AF04	tranylcypromine	BRD-A43974575	3	8	CPC005_VCAP_24H_X3_B3_DUO52HI53LO:E19	CPC005_VCAP_24H_X3	E19	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005530	N06AF04	tranylcypromine	BRD-A43974575	3	8	CPC005_VCAP_6H_X1_F1B3_DUO52HI53LO:E19	CPC005_VCAP_6H_X1	E19	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005530	N06AF04	tranylcypromine	BRD-A43974575	3	8	CPC005_VCAP_6H_X2_F1B3_DUO52HI53LO:E19	CPC005_VCAP_6H_X2	E19	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005530	N06AF04	tranylcypromine	BRD-A43974575	3	8	CPC005_VCAP_6H_X4_B5_DUO52HI53LO:E19	CPC005_VCAP_6H_X4	E19	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005530	N06AF04	tranylcypromine	BRD-A43974575	3	8	CPC005_VCAP_6H_X5_B5_DUO52HI53LO:E19	CPC005_VCAP_6H_X5	E19	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005530	N06AF04	tranylcypromine	BRD-A43974575	3	8	CPC005_VCAP_24H_X4_F1B5_DUO52HI53LO:E19	CPC005_VCAP_24H_X4	E19	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005530	N06AF04	tranylcypromine	BRD-A43974575	3	8	CPC005_VCAP_24H_X5_F2B4_DUO52HI53LO:E19	CPC005_VCAP_24H_X5	E19	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	13	CPC004_VCAP_24H_X2_B5_DUO52HI53LO:I06	CPC004_VCAP_24H_X2	I06	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	13	CPC004_VCAP_24H_X5_B5_DUO52HI53LO:I06	CPC004_VCAP_24H_X5	I06	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	13	CPC004_VCAP_6H_X1_B5_DUO52HI53LO:I06	CPC004_VCAP_6H_X1	I06	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	13	CPC004_VCAP_6H_X2_F1B5_DUO52HI53LO:I06	CPC004_VCAP_6H_X2	I06	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	13	CPC004_VCAP_6H_X3_F1B5_DUO52HI53LO:I06	CPC004_VCAP_6H_X3	I06	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	13	CPC004_VCAP_6H_X5_B5_DUO52HI53LO:I06	CPC004_VCAP_6H_X5	I06	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	13	CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:K13	CPC011_VCAP_24H_X2	K13	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	13	CPC004_VCAP_24H_X1_F1B5_DUO52HI53LO:I06	CPC004_VCAP_24H_X1	I06	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	13	CPC004_VCAP_24H_X3_F1B5_DUO52HI53LO:I06	CPC004_VCAP_24H_X3	I06	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	13	CPC004_VCAP_24H_X4.A2_F1B5_DUO52HI53LO:I06	CPC004_VCAP_24H_X4.A2	I06	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	13	CPC004_VCAP_24H_X4_F1B5_DUO52HI53LO:I06	CPC004_VCAP_24H_X4	I06	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	13	CPC011_VCAP_24H_X1_B5_DUO52HI53LO:K13	CPC011_VCAP_24H_X1	K13	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	13	CPC011_VCAP_24H_X3_B5_DUO52HI53LO:K13	CPC011_VCAP_24H_X3	K13	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	13	CPC011_VCAP_24H_X4_B5_DUO52HI53LO:K13	CPC011_VCAP_24H_X4	K13	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	13	CPC011_VCAP_24H_X5_B5_DUO52HI53LO:K13	CPC011_VCAP_24H_X5	K13	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	13	CPC011_VCAP_6H_X1_B5_DUO52HI53LO:K13	CPC011_VCAP_6H_X1	K13	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	13	CPC011_VCAP_6H_X2_F2B4_DUO52HI53LO:K13	CPC011_VCAP_6H_X2	K13	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	13	CPC011_VCAP_6H_X3_B5_DUO52HI53LO:K13	CPC011_VCAP_6H_X3	K13	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	13	CPC011_VCAP_6H_X4_F1B5_DUO52HI53LO:K13	CPC011_VCAP_6H_X4	K13	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	13	CPC011_VCAP_6H_X5_F1B5_DUO52HI53LO:K13	CPC011_VCAP_6H_X5	K13	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005584	N06AA06	trimipramine	BRD-A19195498	1	13	CPC004_VCAP_24H_X1_F1B5_DUO52HI53LO:I02	CPC004_VCAP_24H_X1	I02	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005584	N06AA06	trimipramine	BRD-A19195498	1	13	CPC004_VCAP_24H_X2_B5_DUO52HI53LO:I02	CPC004_VCAP_24H_X2	I02	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005584	N06AA06	trimipramine	BRD-A19195498	1	13	CPC004_VCAP_24H_X3_F1B5_DUO52HI53LO:I02	CPC004_VCAP_24H_X3	I02	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005584	N06AA06	trimipramine	BRD-A19195498	1	13	CPC004_VCAP_24H_X4_F1B5_DUO52HI53LO:I02	CPC004_VCAP_24H_X4	I02	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005584	N06AA06	trimipramine	BRD-A19195498	1	13	CPC004_VCAP_24H_X5_B5_DUO52HI53LO:I02	CPC004_VCAP_24H_X5	I02	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005584	N06AA06	trimipramine	BRD-A19195498	1	13	CPC004_VCAP_6H_X1_B5_DUO52HI53LO:I02	CPC004_VCAP_6H_X1	I02	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005584	N06AA06	trimipramine	BRD-A19195498	1	13	CPC004_VCAP_6H_X2_F1B5_DUO52HI53LO:I02	CPC004_VCAP_6H_X2	I02	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005584	N06AA06	trimipramine	BRD-A19195498	1	13	CPC004_VCAP_6H_X3_F1B5_DUO52HI53LO:I02	CPC004_VCAP_6H_X3	I02	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005584	N06AA06	trimipramine	BRD-A19195498	1	13	CPC004_VCAP_6H_X5_B5_DUO52HI53LO:I02	CPC004_VCAP_6H_X5	I02	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005584	N06AA06	trimipramine	BRD-A19195498	1	13	CPC004_VCAP_24H_X4.A2_F1B5_DUO52HI53LO:I02	CPC004_VCAP_24H_X4.A2	I02	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005656	N06AX16	venlafaxine	BRD-A51714012	1	13	CPC004_VCAP_24H_X1_F1B5_DUO52HI53LO:J06	CPC004_VCAP_24H_X1	J06	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005656	N06AX16	venlafaxine	BRD-A51714012	1	13	CPC004_VCAP_24H_X2_B5_DUO52HI53LO:J06	CPC004_VCAP_24H_X2	J06	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005656	N06AX16	venlafaxine	BRD-A51714012	1	13	CPC004_VCAP_24H_X3_F1B5_DUO52HI53LO:J06	CPC004_VCAP_24H_X3	J06	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005656	N06AX16	venlafaxine	BRD-A51714012	1	13	CPC004_VCAP_24H_X4.A2_F1B5_DUO52HI53LO:J06	CPC004_VCAP_24H_X4.A2	J06	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005656	N06AX16	venlafaxine	BRD-A51714012	1	13	CPC004_VCAP_24H_X4_F1B5_DUO52HI53LO:J06	CPC004_VCAP_24H_X4	J06	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005656	N06AX16	venlafaxine	BRD-A51714012	1	13	CPC004_VCAP_24H_X5_B5_DUO52HI53LO:J06	CPC004_VCAP_24H_X5	J06	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005656	N06AX16	venlafaxine	BRD-A51714012	1	13	CPC004_VCAP_6H_X1_B5_DUO52HI53LO:J06	CPC004_VCAP_6H_X1	J06	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005656	N06AX16	venlafaxine	BRD-A51714012	1	13	CPC004_VCAP_6H_X2_F1B5_DUO52HI53LO:J06	CPC004_VCAP_6H_X2	J06	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005656	N06AX16	venlafaxine	BRD-A51714012	1	13	CPC004_VCAP_6H_X3_F1B5_DUO52HI53LO:J06	CPC004_VCAP_6H_X3	J06	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005656	N06AX16	venlafaxine	BRD-A51714012	1	13	CPC004_VCAP_6H_X5_B5_DUO52HI53LO:J06	CPC004_VCAP_6H_X5	J06	trt_cp	10.0	um	6	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005656	N06AX16	venlafaxine	BRD-A51714012	1	13	CPC011_VCAP_24H_X1_B5_DUO52HI53LO:J19	CPC011_VCAP_24H_X1	J19	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
CID100005656	N06AX16	venlafaxine	BRD-A51714012	1	13	CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:J19	CPC011_VCAP_24H_X2	J19	trt_cp	10.0	um	24	h	VCAP	cell line	VCAP	-666	-666	tumor	prostate	carcinoma	adherent	-666	ATCC	-666	M	-666
