cid	atc	pert_iname	pert_id	pert_count	cell_id_count	inst_id	cell_id	det_plate	det_well	pert_mfc_id	pert_dose	pert_dose_unit	pert_type	pert_time	pert_time_unit	cell_type	base_cell_id	precursor_cell_id	modification	sample_type	primary_site	subtype	original_growth_pattern	provider_catalog_id	original_source_vendor	donor_age	donor_sex	donor_ethnicity
CID100004011	N06AA21	maprotiline	BRD-K25433859	1	7	REP.A004_PC3_24H_X3_B22:N24	PC3	REP.A004_PC3_24H_X3_B22	N24	BRD-K25433859-003-25-4	0.0411523	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004184	N06AX03	mianserin	BRD-A19661776	1	7	REP.A004_PC3_24H_X1_B22:C07	PC3	REP.A004_PC3_24H_X1_B22	C07	BRD-A19661776-003-27-6	10.0	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004184	N06AX03	mianserin	BRD-A19661776	1	7	REP.A004_PC3_24H_X1_B22:C08	PC3	REP.A004_PC3_24H_X1_B22	C08	BRD-A19661776-003-27-6	3.33333	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004184	N06AX03	mianserin	BRD-A19661776	1	7	REP.A004_PC3_24H_X1_B22:C09	PC3	REP.A004_PC3_24H_X1_B22	C09	BRD-A19661776-003-27-6	1.11111	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004184	N06AX03	mianserin	BRD-A19661776	1	7	REP.A004_PC3_24H_X1_B22:C10	PC3	REP.A004_PC3_24H_X1_B22	C10	BRD-A19661776-003-27-6	0.37037	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004184	N06AX03	mianserin	BRD-A19661776	1	7	REP.A004_PC3_24H_X1_B22:C11	PC3	REP.A004_PC3_24H_X1_B22	C11	BRD-A19661776-003-27-6	0.123457	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004184	N06AX03	mianserin	BRD-A19661776	1	7	REP.A004_PC3_24H_X1_B22:C12	PC3	REP.A004_PC3_24H_X1_B22	C12	BRD-A19661776-003-27-6	0.0411523	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004184	N06AX03	mianserin	BRD-A19661776	1	7	REP.A004_PC3_24H_X2_B22:C07	PC3	REP.A004_PC3_24H_X2_B22	C07	BRD-A19661776-003-27-6	10.0	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004184	N06AX03	mianserin	BRD-A19661776	1	7	REP.A004_PC3_24H_X2_B22:C08	PC3	REP.A004_PC3_24H_X2_B22	C08	BRD-A19661776-003-27-6	3.33333	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004184	N06AX03	mianserin	BRD-A19661776	1	7	REP.A004_PC3_24H_X2_B22:C09	PC3	REP.A004_PC3_24H_X2_B22	C09	BRD-A19661776-003-27-6	1.11111	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004184	N06AX03	mianserin	BRD-A19661776	1	7	REP.A004_PC3_24H_X2_B22:C10	PC3	REP.A004_PC3_24H_X2_B22	C10	BRD-A19661776-003-27-6	0.37037	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004184	N06AX03	mianserin	BRD-A19661776	1	7	REP.A004_PC3_24H_X2_B22:C11	PC3	REP.A004_PC3_24H_X2_B22	C11	BRD-A19661776-003-27-6	0.123457	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004184	N06AX03	mianserin	BRD-A19661776	1	7	REP.A004_PC3_24H_X2_B22:C12	PC3	REP.A004_PC3_24H_X2_B22	C12	BRD-A19661776-003-27-6	0.0411523	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004184	N06AX03	mianserin	BRD-A19661776	1	7	REP.A004_PC3_24H_X3_B22:C07	PC3	REP.A004_PC3_24H_X3_B22	C07	BRD-A19661776-003-27-6	10.0	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004184	N06AX03	mianserin	BRD-A19661776	1	7	REP.A004_PC3_24H_X3_B22:C08	PC3	REP.A004_PC3_24H_X3_B22	C08	BRD-A19661776-003-27-6	3.33333	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004184	N06AX03	mianserin	BRD-A19661776	1	7	REP.A004_PC3_24H_X3_B22:C09	PC3	REP.A004_PC3_24H_X3_B22	C09	BRD-A19661776-003-27-6	1.11111	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004184	N06AX03	mianserin	BRD-A19661776	1	7	REP.A004_PC3_24H_X3_B22:C10	PC3	REP.A004_PC3_24H_X3_B22	C10	BRD-A19661776-003-27-6	0.37037	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004184	N06AX03	mianserin	BRD-A19661776	1	7	REP.A004_PC3_24H_X3_B22:C11	PC3	REP.A004_PC3_24H_X3_B22	C11	BRD-A19661776-003-27-6	0.123457	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004184	N06AX03	mianserin	BRD-A19661776	1	7	REP.A004_PC3_24H_X3_B22:C12	PC3	REP.A004_PC3_24H_X3_B22	C12	BRD-A19661776-003-27-6	0.0411523	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004205	N06AX11	mirtazapine	BRD-A64977602	1	7	REP.A017_PC3_24H_X1_B23:I13	PC3	REP.A017_PC3_24H_X1_B23	I13	BRD-A64977602-001-15-9	10.0	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004205	N06AX11	mirtazapine	BRD-A64977602	1	7	REP.A017_PC3_24H_X1_B23:I14	PC3	REP.A017_PC3_24H_X1_B23	I14	BRD-A64977602-001-15-9	3.33333	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004205	N06AX11	mirtazapine	BRD-A64977602	1	7	REP.A017_PC3_24H_X1_B23:I15	PC3	REP.A017_PC3_24H_X1_B23	I15	BRD-A64977602-001-15-9	1.11111	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004205	N06AX11	mirtazapine	BRD-A64977602	1	7	REP.A017_PC3_24H_X1_B23:I16	PC3	REP.A017_PC3_24H_X1_B23	I16	BRD-A64977602-001-15-9	0.37037	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004205	N06AX11	mirtazapine	BRD-A64977602	1	7	REP.A017_PC3_24H_X1_B23:I17	PC3	REP.A017_PC3_24H_X1_B23	I17	BRD-A64977602-001-15-9	0.123457	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004205	N06AX11	mirtazapine	BRD-A64977602	1	7	REP.A017_PC3_24H_X1_B23:I18	PC3	REP.A017_PC3_24H_X1_B23	I18	BRD-A64977602-001-15-9	0.0411523	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004205	N06AX11	mirtazapine	BRD-A64977602	1	7	REP.A017_PC3_24H_X2_B23:I13	PC3	REP.A017_PC3_24H_X2_B23	I13	BRD-A64977602-001-15-9	10.0	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004205	N06AX11	mirtazapine	BRD-A64977602	1	7	REP.A017_PC3_24H_X2_B23:I14	PC3	REP.A017_PC3_24H_X2_B23	I14	BRD-A64977602-001-15-9	3.33333	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004205	N06AX11	mirtazapine	BRD-A64977602	1	7	REP.A017_PC3_24H_X2_B23:I15	PC3	REP.A017_PC3_24H_X2_B23	I15	BRD-A64977602-001-15-9	1.11111	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004205	N06AX11	mirtazapine	BRD-A64977602	1	7	REP.A017_PC3_24H_X2_B23:I16	PC3	REP.A017_PC3_24H_X2_B23	I16	BRD-A64977602-001-15-9	0.37037	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004205	N06AX11	mirtazapine	BRD-A64977602	1	7	REP.A017_PC3_24H_X2_B23:I17	PC3	REP.A017_PC3_24H_X2_B23	I17	BRD-A64977602-001-15-9	0.123457	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004205	N06AX11	mirtazapine	BRD-A64977602	1	7	REP.A017_PC3_24H_X2_B23:I18	PC3	REP.A017_PC3_24H_X2_B23	I18	BRD-A64977602-001-15-9	0.0411523	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004205	N06AX11	mirtazapine	BRD-A64977602	1	7	REP.A017_PC3_24H_X3_B23:I13	PC3	REP.A017_PC3_24H_X3_B23	I13	BRD-A64977602-001-15-9	10.0	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004205	N06AX11	mirtazapine	BRD-A64977602	1	7	REP.A017_PC3_24H_X3_B23:I14	PC3	REP.A017_PC3_24H_X3_B23	I14	BRD-A64977602-001-15-9	3.33333	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004205	N06AX11	mirtazapine	BRD-A64977602	1	7	REP.A017_PC3_24H_X3_B23:I15	PC3	REP.A017_PC3_24H_X3_B23	I15	BRD-A64977602-001-15-9	1.11111	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004205	N06AX11	mirtazapine	BRD-A64977602	1	7	REP.A017_PC3_24H_X3_B23:I17	PC3	REP.A017_PC3_24H_X3_B23	I17	BRD-A64977602-001-15-9	0.123457	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004235	N06AG02	moclobemide	BRD-K07237224	1	7	REP.A011_PC3_24H_X1_B24:M07	PC3	REP.A011_PC3_24H_X1_B24	M07	BRD-K07237224-001-19-6	10.0	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004235	N06AG02	moclobemide	BRD-K07237224	1	7	REP.A011_PC3_24H_X1_B24:M08	PC3	REP.A011_PC3_24H_X1_B24	M08	BRD-K07237224-001-19-6	3.33333	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004235	N06AG02	moclobemide	BRD-K07237224	1	7	REP.A011_PC3_24H_X1_B24:M09	PC3	REP.A011_PC3_24H_X1_B24	M09	BRD-K07237224-001-19-6	1.11111	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004235	N06AG02	moclobemide	BRD-K07237224	1	7	REP.A011_PC3_24H_X1_B24:M10	PC3	REP.A011_PC3_24H_X1_B24	M10	BRD-K07237224-001-19-6	0.37037	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004235	N06AG02	moclobemide	BRD-K07237224	1	7	REP.A011_PC3_24H_X1_B24:M11	PC3	REP.A011_PC3_24H_X1_B24	M11	BRD-K07237224-001-19-6	0.123457	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004235	N06AG02	moclobemide	BRD-K07237224	1	7	REP.A011_PC3_24H_X1_B24:M12	PC3	REP.A011_PC3_24H_X1_B24	M12	BRD-K07237224-001-19-6	0.0411523	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004235	N06AG02	moclobemide	BRD-K07237224	1	7	REP.A011_PC3_24H_X2_B24:M07	PC3	REP.A011_PC3_24H_X2_B24	M07	BRD-K07237224-001-19-6	10.0	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004235	N06AG02	moclobemide	BRD-K07237224	1	7	REP.A011_PC3_24H_X2_B24:M08	PC3	REP.A011_PC3_24H_X2_B24	M08	BRD-K07237224-001-19-6	3.33333	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004235	N06AG02	moclobemide	BRD-K07237224	1	7	REP.A011_PC3_24H_X2_B24:M09	PC3	REP.A011_PC3_24H_X2_B24	M09	BRD-K07237224-001-19-6	1.11111	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004235	N06AG02	moclobemide	BRD-K07237224	1	7	REP.A011_PC3_24H_X2_B24:M10	PC3	REP.A011_PC3_24H_X2_B24	M10	BRD-K07237224-001-19-6	0.37037	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004235	N06AG02	moclobemide	BRD-K07237224	1	7	REP.A011_PC3_24H_X2_B24:M11	PC3	REP.A011_PC3_24H_X2_B24	M11	BRD-K07237224-001-19-6	0.123457	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004235	N06AG02	moclobemide	BRD-K07237224	1	7	REP.A011_PC3_24H_X2_B24:M12	PC3	REP.A011_PC3_24H_X2_B24	M12	BRD-K07237224-001-19-6	0.0411523	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004235	N06AG02	moclobemide	BRD-K07237224	1	7	REP.A011_PC3_24H_X3_B24:M07	PC3	REP.A011_PC3_24H_X3_B24	M07	BRD-K07237224-001-19-6	10.0	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004235	N06AG02	moclobemide	BRD-K07237224	1	7	REP.A011_PC3_24H_X3_B24:M08	PC3	REP.A011_PC3_24H_X3_B24	M08	BRD-K07237224-001-19-6	3.33333	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004235	N06AG02	moclobemide	BRD-K07237224	1	7	REP.A011_PC3_24H_X3_B24:M09	PC3	REP.A011_PC3_24H_X3_B24	M09	BRD-K07237224-001-19-6	1.11111	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004235	N06AG02	moclobemide	BRD-K07237224	1	7	REP.A011_PC3_24H_X3_B24:M10	PC3	REP.A011_PC3_24H_X3_B24	M10	BRD-K07237224-001-19-6	0.37037	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004235	N06AG02	moclobemide	BRD-K07237224	1	7	REP.A011_PC3_24H_X3_B24:M11	PC3	REP.A011_PC3_24H_X3_B24	M11	BRD-K07237224-001-19-6	0.123457	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004235	N06AG02	moclobemide	BRD-K07237224	1	7	REP.A011_PC3_24H_X3_B24:M12	PC3	REP.A011_PC3_24H_X3_B24	M12	BRD-K07237224-001-19-6	0.0411523	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004449	N06AX06	nefazodone	BRD-K90789829	1	7	REP.A008_PC3_24H_X1_B24:P19	PC3	REP.A008_PC3_24H_X1_B24	P19	BRD-K90789829-001-07-8	10.0	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004449	N06AX06	nefazodone	BRD-K90789829	1	7	REP.A008_PC3_24H_X1_B24:P20	PC3	REP.A008_PC3_24H_X1_B24	P20	BRD-K90789829-001-07-8	3.33333	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004449	N06AX06	nefazodone	BRD-K90789829	1	7	REP.A008_PC3_24H_X1_B24:P21	PC3	REP.A008_PC3_24H_X1_B24	P21	BRD-K90789829-001-07-8	1.11111	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004449	N06AX06	nefazodone	BRD-K90789829	1	7	REP.A008_PC3_24H_X1_B24:P22	PC3	REP.A008_PC3_24H_X1_B24	P22	BRD-K90789829-001-07-8	0.37037	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004449	N06AX06	nefazodone	BRD-K90789829	1	7	REP.A008_PC3_24H_X1_B24:P23	PC3	REP.A008_PC3_24H_X1_B24	P23	BRD-K90789829-001-07-8	0.123457	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004449	N06AX06	nefazodone	BRD-K90789829	1	7	REP.A008_PC3_24H_X1_B24:P24	PC3	REP.A008_PC3_24H_X1_B24	P24	BRD-K90789829-001-07-8	0.0411523	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004449	N06AX06	nefazodone	BRD-K90789829	1	7	REP.A008_PC3_24H_X2_B24:P21	PC3	REP.A008_PC3_24H_X2_B24	P21	BRD-K90789829-001-07-8	1.11111	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004449	N06AX06	nefazodone	BRD-K90789829	1	7	REP.A008_PC3_24H_X2_B24:P22	PC3	REP.A008_PC3_24H_X2_B24	P22	BRD-K90789829-001-07-8	0.37037	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004449	N06AX06	nefazodone	BRD-K90789829	1	7	REP.A008_PC3_24H_X2_B24:P24	PC3	REP.A008_PC3_24H_X2_B24	P24	BRD-K90789829-001-07-8	0.0411523	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004449	N06AX06	nefazodone	BRD-K90789829	1	7	REP.A008_PC3_24H_X3_B24:P19	PC3	REP.A008_PC3_24H_X3_B24	P19	BRD-K90789829-001-07-8	10.0	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004449	N06AX06	nefazodone	BRD-K90789829	1	7	REP.A008_PC3_24H_X3_B24:P20	PC3	REP.A008_PC3_24H_X3_B24	P20	BRD-K90789829-001-07-8	3.33333	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004449	N06AX06	nefazodone	BRD-K90789829	1	7	REP.A008_PC3_24H_X3_B24:P21	PC3	REP.A008_PC3_24H_X3_B24	P21	BRD-K90789829-001-07-8	1.11111	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004449	N06AX06	nefazodone	BRD-K90789829	1	7	REP.A008_PC3_24H_X3_B24:P22	PC3	REP.A008_PC3_24H_X3_B24	P22	BRD-K90789829-001-07-8	0.37037	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004449	N06AX06	nefazodone	BRD-K90789829	1	7	REP.A008_PC3_24H_X3_B24:P23	PC3	REP.A008_PC3_24H_X3_B24	P23	BRD-K90789829-001-07-8	0.123457	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004449	N06AX06	nefazodone	BRD-K90789829	1	7	REP.A008_PC3_24H_X3_B24:P24	PC3	REP.A008_PC3_24H_X3_B24	P24	BRD-K90789829-001-07-8	0.0411523	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004543	N06AA10	nortriptyline	BRD-K91263825	1	7	REP.A026_PC3_24H_X1_B25:J07	PC3	REP.A026_PC3_24H_X1_B25	J07	BRD-K91263825-003-21-4	10.0	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004543	N06AA10	nortriptyline	BRD-K91263825	1	7	REP.A026_PC3_24H_X1_B25:J08	PC3	REP.A026_PC3_24H_X1_B25	J08	BRD-K91263825-003-21-4	3.33333	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004543	N06AA10	nortriptyline	BRD-K91263825	1	7	REP.A026_PC3_24H_X1_B25:J09	PC3	REP.A026_PC3_24H_X1_B25	J09	BRD-K91263825-003-21-4	1.11111	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004543	N06AA10	nortriptyline	BRD-K91263825	1	7	REP.A026_PC3_24H_X1_B25:J10	PC3	REP.A026_PC3_24H_X1_B25	J10	BRD-K91263825-003-21-4	0.37037	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004543	N06AA10	nortriptyline	BRD-K91263825	1	7	REP.A026_PC3_24H_X1_B25:J11	PC3	REP.A026_PC3_24H_X1_B25	J11	BRD-K91263825-003-21-4	0.123457	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004543	N06AA10	nortriptyline	BRD-K91263825	1	7	REP.A026_PC3_24H_X1_B25:J12	PC3	REP.A026_PC3_24H_X1_B25	J12	BRD-K91263825-003-21-4	0.0411523	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004543	N06AA10	nortriptyline	BRD-K91263825	1	7	REP.A026_PC3_24H_X3.A2_B27:J07	PC3	REP.A026_PC3_24H_X3.A2_B27	J07	BRD-K91263825-003-21-4	10.0	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004543	N06AA10	nortriptyline	BRD-K91263825	1	7	REP.A026_PC3_24H_X3.A2_B27:J08	PC3	REP.A026_PC3_24H_X3.A2_B27	J08	BRD-K91263825-003-21-4	3.33333	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004543	N06AA10	nortriptyline	BRD-K91263825	1	7	REP.A026_PC3_24H_X3.A2_B27:J09	PC3	REP.A026_PC3_24H_X3.A2_B27	J09	BRD-K91263825-003-21-4	1.11111	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004543	N06AA10	nortriptyline	BRD-K91263825	1	7	REP.A026_PC3_24H_X3.A2_B27:J10	PC3	REP.A026_PC3_24H_X3.A2_B27	J10	BRD-K91263825-003-21-4	0.37037	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004543	N06AA10	nortriptyline	BRD-K91263825	1	7	REP.A026_PC3_24H_X3.A2_B27:J11	PC3	REP.A026_PC3_24H_X3.A2_B27	J11	BRD-K91263825-003-21-4	0.123457	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004543	N06AA10	nortriptyline	BRD-K91263825	1	7	REP.A026_PC3_24H_X3.A2_B27:J12	PC3	REP.A026_PC3_24H_X3.A2_B27	J12	BRD-K91263825-003-21-4	0.0411523	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
CID100004691	N06AB05	paroxetine	BRD-K37991163	1	7	REP.A013_PC3_24H_X1_B22:D13	PC3	REP.A013_PC3_24H_X1_B22	D13	BRD-K37991163-003-13-4	10.0	um	trt_cp	24.0	h	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
